파일명,정답_텍스트,추출_텍스트,추출_QR,글자인식_정확도(%)
normal_0103.png,(광고) [스타벅스] Winter 시즌 음료 출시! 사이렌 오더로 주문 시 별 3개 추가 적립 혜택을 드립니다. 대상: 스타벅스 리워드 회원 기간: ~03/29 무료수신거부 080-360-6607,(광고) [스타벅스] Winter 시즌 음료 출시!사이렌 오더로 주문 시 별 3개 추가 적립 혜택을 드립니다. 대상:스타벅스 리워드 회원 기간:~03/29 무료수신거부080-360-6607,,100
normal_0104.png,[마케팅팀] 이번 상반기 인사이동 및 조직 개편 확정 공지입니다. 그룹웨어 게시판을 확인하세요.,[마케팅팀] 이번 상반기 인사이동 및 조직 개편 확정 공지입니다.그룹웨어 게시판을 확인하세요.,,100
normal_0105.png,[IT지원] PC 보안 프로그램 업데이트가 필요합니다. 이번 주 금요일 전까지 재부팅 부탁드립니다.,[IT지원]PC 보안 프로그램 업데이트가 필요합니다. 이번 주 금요일 전까지 재부팅 부탁드립니다.,,100
normal_0106.png,(광고) [무신사] [품절임박] 고객님이 찜하신 상품의 재고가 얼마 남지 않았습니다. 서둘러 확인하세요! 무료수신거부 080-467-3577,(광고)[무신사] [품절임박] 고객님이 찜하신 상품의 재고가 얼마 남지 않았습니다. 서둘러 확인하세요! 무료수신거부 080-467-3577,,100
normal_0107.png,야 너 괜찮아? 아까 보니까 표정 안 좋던데 무슨 일 있는 건 아니지?,있는 건 아니지? 야 너 괜찮아?아까 보니까 표정 안 좋던데 무슨 일,,74.07
normal_0108.png,"[신한은행] 대출이자 출금안내 금액: 410,000원 출금계좌: 497-42-**** 잔액부족 시 연체료가 발생할 수 있습니다.","[신한은행] 대출이자 출금안내 금액:410,000원 출금계좌:497-42- **** 잔액부족 시 연체료가 발생할 수 있습니다.",,100
normal_0109.png,"형, 비 온다는데 우산 챙기셨어요? 나갈 때 옷 따뜻하게 입으세요.","형,비 온다는데 우산 행기셨어요?나갈 때 옷 따 뜻하게 입으세요.",,96.43
normal_0110.png,[글로벌영업부] 이번 상반기 인사이동 및 조직 개편 확정 공지입니다. 그룹웨어 게시판을 확인하세요.,[글로벌영업부] 이번 상반기 인사이동 및 조직 개편 확정 공지입니다.그룹웨어 게시판을 확인 하세요.,,100
normal_0111.png,"(광고) [배달의민족] 고객님, '더귀한분' 등급 유지를 위해 주문 1회가 부족해요! 이 달의 혜택을 놓치지 마세요. 무료수신거부 080-626-1191","(광고) [배달의민족] 고객님,'더귀한분'등급 유지를 위해 주문 1회가 부 족해요! 이 달의 혜택을 놓치지 마세요. 무료수신거부 080-626-1191",,100
normal_0112.png,미안! 지하철이 연체돼서 우리 집 앞 편의점까지 한 15분 정도 늦을 것 같아. 먼저 들어가 있어!,미안!지하철이 연체돼서 우리 집 앞 편의점까지 한 15분 정도 늦을 것 같아.먼저 들어가 있어!,,100
normal_0113.png,언니! 아까 말한 선물 식탁 위에 올려놨으니까 확인해 보세요.,언니!아까 말한 선물 식탁 위에 올려났으니까 확 인해 보세요.,,96.15
normal_0114.png,방금 캡스톤 회의 자료 단톡방에 올렸어. 대권 너만 확인하면 될 듯!,방금 캡스톤 회의 자료 단톡방에 만 확인하면 될 듯! 올렸어.대권더,,75
normal_0115.png,"서윤야, 저번에 빌린 2,110,000원원 지금 입금했어. 깜빡해서 미안해!",< 이움을 이기기니발기입이,,4.26
normal_0116.png,나 배터리가 없어서 곧 꺼질 것 같아. 도착하면 할머니한테 전화할게!,나 배터리가 없어서 곧 꺼질 것 같아.도착하면 할머니한테 전화할게!,,100
normal_0117.png,(광고) [무신사] 신규 컬렉션 런칭! 오직 무신사에서만 만날 수 있는 단독 할인 혜택을 확인하세요. 혜택: 전 상품 18% 쿠폰 제공 무료수신거부 080-139-5205,(광고)[무신사] 신규 컬렉션 런칭! 오직 무신사에서만 만날 수 있는 단 독 할인 혜택을 확인하세요. 혜택: 전 상품18% 쿠폰 제공 무료수신거부 080-139-5205,,100
normal_0118.png,"최현우 대리님, 아까 말씀하신 차세대 보안 솔루션 예산안 오타 수정해서 다시 보냈습니다.","최현우대리님, 아까말씀하신 차세대 보안 솔루션예 산안 오타 수정해서 다시 보냈습니다. -",,98.7
normal_0119.png,[민원24] 신청하신 서류 발급이 완료되었습니다. 홈페이지에서 출력 가능합니다.,[민원24]신청하신 서류 발급이 완료되었습니다.홈페 이지에서 출력 가능합니다..,,98.67
normal_0120.png,이번 캡스톤 디자인 TF 팀원분들 주목! 오전 10시 30분에 킥오프 미팅 진행합니다. https://zoom.us/j/987654321,이번 캡스톤 디자인 TF 팀원분들 주목! 오전 10 시 30분에 킥오프 미팅 진행합니다. https://zoom.us/j/987654321,,100
normal_0121.png,[품질관리팀] 이번 상반기 인사이동 및 조직 개편 확정 공지입니다. 그룹웨어 게시판을 확인하세요.,[품질관리팀] 이번 상반기 인사이동 및 조직 개편 확정 공지입니다.그룹웨어 게시판을 확인하세요.,,100
normal_0122.png,합격 축하해! 드디어 고생한 보람이 있네 ㅠㅠ 이따가 중앙도서관 3층에서 내가 쏠게!,합격 축하해! 드디어 고생한 보람이 있네 ㅠㅠ 이 따가 중앙도서관 3층에서 내가 쓸게!,,97.22
normal_0123.png,모임 회비 안 낸 사람 나한테 말해줘. 내일 수업 끝나고까지 입금 부탁해!,모임 회비 안 낸 사람 나한테 말해줘.내일 수업 끝나고까지 입금 부탁해!,,100
normal_0124.png,(광고) [다이소] 신규 컬렉션 런칭! 오직 다이소에서만 만날 수 있는 단독 할인 혜택을 확인하세요. 혜택: 전 상품 16% 쿠폰 제공 무료수신거부 080-613-3167,(광고) [다이소] 신규 컬렉션 런칭! 오직 다이소에서만 만날 수 있는 단 독 할인 혜택을 확인하세요. 혜택: 전 상품 16% 쿠폰 제공 무료수신거부080-613-3167,,100
normal_0125.png,"[대한항공] 모바일 체크인 안내 고객님, 위탁 수하물 규정을 확인하시고 모바일 탑승권을 발급받으세요. 상세: https://대한항공.com/checkin","상세:https://대한항공.com/checkin '영Y이몬류릉 고객님,위탁 수하물 규정을 확인하시고 모바일 탑승권 H티[운해]",,40
normal_0126.png,(광고) [올리브영] [올영세일] 오늘이 마지막! 최대 70% 할인 + 선착순 쿠폰 팩 증정. 지금 가까운 매장이나 '오늘드림'으로 만나보세요. 무료수신거부 080-841-4903,(광고) [올리브영] [올영세일]오늘이 마지막! 최대 70%할인 +선 착순 쿠폰 팩 증정. 지금 가까운 매장이나'오늘드림'으로 만나보세 요. 무료수신거부 080-841-4903,,100
normal_0127.png,이번 고객 만족도 조사 TF 팀원분들 주목! 오후 2시에 킥오프 미팅 진행합니다. https://zoom.us/j/987654321,이번 고객 만족도 조사 TF 팀원분들 주목! 오후 2시에 킥오프 미팅 진행합니다. https://zoom.us/j/987654321,,100
normal_0128.png,(광고) [CGV] 기다리던 기대작 '블록버스터' 개봉! 지금 예매하고 포토플레이 소장 기회를 놓치지 마세요. 상영시간표 확인하기: https://cgv.kr/search 무료수신거부 080-741-1789,(광고)[CGV] 기다리던 기대작'블록버스터'개봉! 지금 예매하고 포토플레이 소장 기회를 놓치지 마세요. 상영시간표 확인하기:https://cgv.kr/search 무료수신거부 080-741-1789,,100
normal_0129.png,"조세희 대리님, 아까 말씀하신 차세대 보안 솔루션 예산안 오타 수정해서 다시 보냈습니다.","예산안 오타 수정해서 다시 보냈습니다. 조세희 대리님,아까말씀하신 차세대 보안 솔루션",,55.26
normal_0130.png,"이영희 팀장님, 요청하신 신규 플랫폼 런칭 관련 분석 보고서 메일 발송했습니다.","이영희 팀장님,요청하신 신규 플랫폼 런칭 관 련 분석 보고서 메일 발송했습니다.",,100
normal_0131.png,[KORAIL] 열차 출발 안내 잠시 후 열차가 출발합니다. 승차권의 호차와 좌석번호를 다시 확인해 주세요.,[KORAIL] 열차 출발 안내 잠시 후 열차가 출발합니다.승차권의 호차와 좌석번호를 다시 확인해 주세요.,,100
normal_0132.png,생일 축하해 지연야! 기프티콘 카톡으로 보냈으니까 이따가 꼭 확인해봐.,생일 축하해 지연야!기프티콘 카톡으로 보냈으니까 이 따가 꼭 확인해봐.,,100
normal_0133.png,[당근] 타지방 로그인 알림 최근 접속 위치가 평소와 다릅니다: 부산,최근 접속 위치가 평소와 다름니다:부산 [근],,65.31
normal_0134.png,[당근] 타지방 로그인 알림 최근 접속 위치가 평소와 다릅니다: 제주,[당근] 타지방 로그인 알림 최근 접속 위치가 평소와 다릅니다:제주,,100
normal_0135.png,(광고) [무신사] [품절임박] 고객님이 찜하신 상품의 재고가 얼마 남지 않았습니다. 서둘러 확인하세요! 무료수신거부 080-279-4072,(광고)[무신사] [품절임박] 고객님이 찜하신 상품의 재고가 얼 마 남지 않았습니다.서둘러 확인하세요! 무료수신거부 080-279-4072 J,,99.24
normal_0136.png,"누나, 비 온다는데 우산 챙기셨어요? 나갈 때 옷 따뜻하게 입으세요.","누나,비 온다는데 우산 행기셨어요?나갈 때 옷 따뜻하게입으세요.",,96.55
normal_0137.png,"(광고) [배달의민족] 고객님, '더귀한분' 등급 유지를 위해 주문 1회가 부족해요! 이 달의 혜택을 놓치지 마세요. 무료수신거부 080-678-5504","(광고)[배달의민족] 고객님,'더귀한분'등급 유지를 위해 주문 1회가 부족해요! 이 달의 혜택을 놓치지 마세요. 무료수신거부 080-678-5504",,100
normal_0138.png,언니! 아까 말한 기프티콘 식탁 위에 올려놨으니까 확인해 보세요.,언니!아까 말한 기프티콘 식탁 위에 올려났으니 까 확인해 보세요.,,96.43
normal_0139.png,[품질관리팀] 금일 내일 오전 중부터 외부 미팅 장소 이용이 제한됩니다. 양해 부탁드립니다.,용이 제한됩니다.양해 부탁드립니다. [O  을 이 은 [],,53.12
normal_0140.png,(광고) [CGV] 기다리던 기대작 '블록버스터' 개봉! 지금 예매하고 포토플레이 소장 기회를 놓치지 마세요. 상영시간표 확인하기: https://cgv.kr/search 무료수신거부 080-533-2393,(광고) [CGV] 기다리던 기대작'블록버스터'개봉!지금 예매 하고 포토플레이 소장 기회를 놓치지 마세요. 상영시간표 확인하기:https://cgv.kr/search 무료수신거부 080-533-2393,,100
normal_0141.png,나 지금 중앙도서관 3층인데 너 어디야? 운동 같이 하자 ㅋㅋㅋ,자ㅋㅋㅋ 나 지금 중앙도서관 3층 야?운동 같이 하,,72.34
normal_0142.png,(광고) [스타벅스] Winter 시즌 음료 출시! 사이렌 오더로 주문 시 별 3개 추가 적립 혜택을 드립니다. 대상: 스타벅스 리워드 회원 기간: ~03/29 무료수신거부 080-353-9615,(광괴) [스타벅스] Winter 시즌 음료 출시!사이렌 오더로 주문 시 별 3개 추가 적립 혜택을 드립니다. 대상:스타벅스 리워드 회원 기간:~03/29 무료수신거부 080-353-9615,,98.84
normal_0143.png,"강민석 씨, 아까 공유해준 고객 만족도 조사 파일 수정사항 반영해서 다시 전달 부탁해요.","강민석 씨,아까 공유해준 고객 만족도 조사 파일 수 정사항 반영해서 다시 전달 부탁해요.",,100
normal_0144.png,"(광고) [야놀자] [여름휴가 얼리버드] 국내 숙소 최대 50,000원 할인권 발급! 지금 예약하면 8월 휴가비가 절반으로. 무료수신거부 080-130-5568","(광고) [야놀자] [여름휴가 얼리버드] 국내 숙소 최대 50,000 큰를 지금 예약하면 8월 휴가비가 절반으로. 무료수신거부 080-130-5568",,93.62
normal_0145.png,"희진야, 미안한데 나 지금 학교 앞 스타벅스인데 충전기 좀 가져다줄 수 있어?","희진야,미안한데 나 지금 학교 앞 스타벽스인데 충전 기 좀 가져다줄 수 있어?",,96.88
normal_0146.png,"(광고) [배달의민족] 고객님, '더귀한분' 등급 유지를 위해 주문 1회가 부족해요! 이 달의 혜택을 놓치지 마세요. 무료수신거부 080-134-1930","(광고) [배달의민족] 고객님,'더귀한분'등급 유지를 위해 주문 1회가 부족해요! 이 달의 혜택을 놓치지 마세요. 무료수신거부 080-134-1930",,100
normal_0147.png,🚨 고객 만족도 조사 서버에 오류가 발생했습니다. 담당자분들은 지금 바로 http://intra.company.com/notice/129 접속 바랍니다., 고객 만족도 조사 서버에 오류가 발생했습니 다.담당자분들은 지금 바로 https://intra.company.com/notice/129 접속 바랍니다.,,98.63
normal_0148.png,[보안] 외부 메일 수신 시 첨부파일 실행에 주의 바랍니다. 의심 메일 신고 안내: http://intra.company.com/notice/129,[보안] 외부 메일 수신 시 첨부파일 실행에 주 의 바랍니다.의심 메일 신고 안내: https://intra.company.com/notice/129,,99.28
normal_0149.png,[대한적십자사] 헌혈에 참여해주셔서 감사합니다. 증서 번호: 62-42-873712,[대한적십자사]헌혈에 참여해주셔서 감사합니다.증 서 번호:62-42-873712,,100
normal_0150.png,다들 고생 많으셨습니다. 이번 상반기 성과지표 성공 기념으로 오후 2시에 부서 회식 진행하겠습니다.,다들 고생 많으셨습니다.이번 상반기 성과지표 성공 기념으로 오후 2시에 부서 회식 진행하겠습니다.,,100
normal_0151.png,"[현대카드] 승인취소 -1,470,000원 03/29 21:06 이용처: 쿠팡 정상 취소 처리되었습니다.","[현대카드] 승인취소 -1,470,000원 03/29 21:06 이용처:쿠팡 정상 취소 처리되었습니다.",,100
normal_0152.png,"한준영 씨, 아까 공유해준 상반기 성과지표 파일 수정사항 반영해서 다시 전달 부탁해요.","한준영 씨,아까공유해준상반기 성과지표 파일 수정사항 반영해서 다시 전달 부탁해요.",,100
normal_0153.png,(광고) [CGV] [생일축하] 고객님의 생일을 축하하며 매점 콤보 50% 할인권을 드립니다. 행복한 영화 관람 되세요! 무료수신거부 080-195-8596,무료수신거부 080-195-8596 연기 %이S 문 머어으ㄷ이 더으] [기55](운),,32.43
normal_0154.png,"정다은 씨, 아까 공유해준 클라우드 전환 파일 수정사항 반영해서 다시 전달 부탁해요.","Y 정다은 씨,아까 공유해준 클라우드 전환 파일 수정",,72.41
normal_0155.png,혹시 점심 식사 교안 찍어서 보내줄 수 있는 사람? 나 오늘 몸이 안 좋아서 못 갔어 ㅠㅠ,혹시 점심 식사 교안 찍어서 보내줄 수 있는 사 람?나 오늘 몸이 안 좋아서 못 갔어 ㅠㅠ,,100
